slide,slide_key,slide_title,label_text,label_status,line_color,assigned_picture_index,assigned_media,assigned_timeline_media,base_media,base_timeline_media,base_subject,base_scene,slide_same_media_reuse,mapping_quality,x_norm_in_assigned,y_norm_in_assigned,projected_x_in_original,projected_y_in_original,slide_x_norm,slide_y_norm
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamiya Panzerkampfwagen V Panther,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9007,0.2939,0.9007,0.2939,0.8336,0.2939
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamiya Panzerkampfwagen V Panther,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8311,0.3093,0.8311,0.3093,0.7757,0.3093
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamiya Tyrell Ford F1,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9069,0.6086,0.9069,0.6086,0.8388,0.6086
34,Falcon_toppled,Falcon_toppled Date: SEP 76 Source: xxx,AMT Fruehauf Tanker Semi Trailer,identified_elsewhere,FFFF00,1,image37.jpg,image22.jpg,image37.jpg,image22.jpg,,,no,high_exact_reused_image,0.7718,0.3474,0.7718,0.3474,0.7448,0.3548
34,Falcon_toppled,Falcon_toppled Date: SEP 76 Source: xxx,AMT Fruehauf Tanker Semi Trailer,identified_elsewhere,FFFF00,1,image37.jpg,image22.jpg,image37.jpg,image22.jpg,,,no,high_exact_reused_image,0.8022,0.3520,0.8022,0.3520,0.7735,0.3591
34,Falcon_toppled,Falcon_toppled Date: SEP 76 Source: xxx,AMT Fruehauf Tanker Semi Trailer,identified_elsewhere,FFFF00,1,image37.jpg,image22.jpg,image37.jpg,image22.jpg,,,no,high_exact_reused_image,0.7738,0.4061,0.7738,0.4061,0.7467,0.4100
34,Falcon_toppled,Falcon_toppled Date: SEP 76 Source: xxx,AMT Fruehauf Tanker Semi Trailer,identified_elsewhere,FFFF00,1,image37.jpg,image22.jpg,image37.jpg,image22.jpg,,,no,high_exact_reused_image,0.7738,0.4387,0.7738,0.4387,0.7467,0.4407
34,Falcon_toppled,Falcon_toppled Date: SEP 76 Source: xxx,AMT Kenworth K123 Cabover,identified_elsewhere,FFFF00,1,image37.jpg,image22.jpg,image37.jpg,image22.jpg,,,no,high_exact_reused_image,0.7801,0.2823,0.7801,0.2823,0.7527,0.2935
34,Falcon_toppled,Falcon_toppled Date: SEP 76 Source: xxx,AMT ‘32 Ford Five Window,identified_in_this_image,00FF00,1,image37.jpg,image22.jpg,image37.jpg,image22.jpg,,,no,high_exact_reused_image,0.6219,0.4341,0.6219,0.4341,0.6038,0.4364
34,Falcon_toppled,Falcon_toppled Date: SEP 76 Source: xxx,AMT ‘32 Ford Phaeton,identified_in_this_image,00FF00,1,image37.jpg,image22.jpg,image37.jpg,image22.jpg,,,no,high_exact_reused_image,0.6792,0.4423,0.6792,0.4423,0.6578,0.4441
34,Falcon_toppled,Falcon_toppled Date: SEP 76 Source: xxx,AMT ‘32 Ford Phaeton,identified_in_this_image,00FF00,1,image37.jpg,image22.jpg,image37.jpg,image22.jpg,,,no,high_exact_reused_image,0.6093,0.4827,0.6093,0.4827,0.5919,0.4821
34,Falcon_toppled,Falcon_toppled Date: SEP 76 Source: xxx,Aurora Sealab,identified_elsewhere,FFFF00,1,image37.jpg,image22.jpg,image37.jpg,image22.jpg,,,no,high_exact_reused_image,0.6813,0.3649,0.6813,0.3649,0.6597,0.3713
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT 1:43 Peterbilt 359,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.9388,0.5099,0.9388,0.5099,0.7701,0.5099
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT 1:43 Reefer,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.9444,0.6425,0.9444,0.6425,0.7735,0.6425
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT Fruehauf Tanker Semi Trailer,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.6199,0.4163,0.6199,0.4163,0.5738,0.4163
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT Fruehauf Tanker Semi Trailer,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.6334,0.4814,0.6334,0.4814,0.5821,0.4814
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT Fruehauf Tanker Semi Trailer,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.6334,0.5465,0.6334,0.5465,0.5821,0.5465
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,"AMT Kenworth W-925 ""Watkins""",identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.9499,0.3608,0.9499,0.3608,0.7769,0.3608
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,"AMT Kenworth W-925 ""Watkins""",identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.8245,0.5080,0.8245,0.5080,0.6997,0.5080
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,"AMT Kenworth W-925 ""Watkins""",identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.2602,0.2076,0.2602,0.2076,0.3524,0.2076
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,"AMT Kenworth W-925 ""Watkins""",other_or_unstyled,,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.9280,0.5631,0.9280,0.5631,0.7634,0.5631
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT Peterbilt 359 California Hauler,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.8153,0.7007,0.8153,0.7007,0.6941,0.7007
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT Peterbilt 359 California Hauler,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.7349,0.4998,0.7349,0.4998,0.6446,0.4998
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT Peterbilt Cabover,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.9461,0.3000,0.9461,0.3000,0.7745,0.3000
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT Right On! MAVERICK DRAG PRO STOCKER,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.7265,0.7653,0.7265,0.7653,0.6394,0.7653
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT Studebaker Avanti,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.8418,0.7653,0.8418,0.7653,0.7103,0.7653
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT White Freightliner,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.8207,0.5631,0.8207,0.5631,0.6974,0.5631
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT White Freightliner,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.8175,0.3538,0.8175,0.3538,0.6954,0.3538
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT White Road Boss,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.6484,0.3417,0.6484,0.3417,0.5914,0.3417
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,AMT White Western Star,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.7743,0.2861,0.7743,0.2861,0.6688,0.2861
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Airfix 1:24 Messerschmitt,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.3087,0.3092,0.3087,0.3092,0.3823,0.3092
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Aurora Graf Spee,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.4955,0.7080,0.4955,0.7080,0.4972,0.7080
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Bandai 1:48 Panther G,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.9670,0.6000,0.9670,0.6000,0.7874,0.6000
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Bandai Aero Subaru,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.3112,0.8028,0.3112,0.8028,0.3838,0.8028
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,ERTL Payhauler,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.7321,0.1378,0.7321,0.1378,0.6428,0.1378
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Heller Porsche 917 K,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.8245,0.4524,0.8245,0.4524,0.6997,0.4524
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,IMC Volkswagen,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.1698,0.5080,0.1698,0.5080,0.2968,0.5080
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Nitto Kettenkrad,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.6865,0.0757,0.6865,0.0757,0.6148,0.0757
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Revell Motocrosser,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.9280,0.1640,0.9280,0.1640,0.7634,0.1640
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Revell Phantom F-4J,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.3864,0.6387,0.3864,0.6387,0.4301,0.6387
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Revell Phantom F-4J,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.3621,0.7055,0.3621,0.7055,0.4151,0.7055
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Revell Phantom F-4J,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.3723,0.7490,0.3723,0.7490,0.4214,0.7490
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Revell Phantom F-4J,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.2041,0.6350,0.2041,0.6350,0.3179,0.6350
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Revell Phantom F-4J,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.2041,0.6970,0.2041,0.6970,0.3179,0.6970
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Revell Phantom F-4J,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.1574,0.7610,0.1574,0.7610,0.2892,0.7610
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Revell Phantom F-4J,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.0631,0.6350,0.0631,0.6350,0.2311,0.6350
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Revell Phantom F-4J,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.0667,0.7007,0.0667,0.7007,0.2333,0.7007
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Revell Phantom F-4J,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.0586,0.4194,0.0586,0.4194,0.2283,0.4194
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Revell Phantom F-4J,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.9018,0.9313,0.9018,0.9313,0.7473,0.9313
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Tamiya T-55,identified_in_this_image,00FF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.7048,0.0465,0.7048,0.0465,0.6260,0.0465
35,ILM_KITS,ILM_KITS Date: ??? Source: xxx,Tamiya Taiho,identified_elsewhere,FFFF00,1,image43.jpg,image27.jpg,image43.jpg,image27.jpg,,,no,high_exact_reused_image,0.3026,0.4388,0.3026,0.4388,0.3785,0.4388
36,Tile,Tile Date: ??? Source: xxx,ARII Chieftain,identified_in_this_image,00FF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.9151,0.2721,0.9151,0.2721,0.8456,0.2721
36,Tile,Tile Date: ??? Source: xxx,ARII T-10 Stalin,identified_in_this_image,00FF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.9149,0.3023,0.9149,0.3023,0.8454,0.3023
36,Tile,Tile Date: ??? Source: xxx,Airfix 1:24 Hawker Hurricane,identified_in_this_image,00FF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.9402,0.4922,0.9402,0.4922,0.8664,0.4922
36,Tile,Tile Date: ??? Source: xxx,Bandai 1:24 M60,identified_elsewhere,FFFF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.8667,0.8080,0.8667,0.8080,0.8052,0.8080
36,Tile,Tile Date: ??? Source: xxx,ERTL Great Dane Flatbed Trailer,identified_in_this_image,00FF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.9863,0.7296,0.9863,0.7296,0.9048,0.7296
36,Tile,Tile Date: ??? Source: xxx,Fujimi Iowa,identified_elsewhere,FFFF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.8158,0.2401,0.8158,0.2401,0.7629,0.2401
36,Tile,Tile Date: ??? Source: xxx,Hasegawa Yamato,identified_elsewhere,FFFF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.9817,0.6675,0.9817,0.6675,0.9010,0.6675
36,Tile,Tile Date: ??? Source: xxx,"Heller Suffren, Fregate Lance-Engins",identified_in_this_image,00FF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.9068,0.6852,0.9068,0.6852,0.8386,0.6852
36,Tile,Tile Date: ??? Source: xxx,IMAI Galeass,identified_in_this_image,00FF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.8332,0.8569,0.8332,0.8569,0.7773,0.8569
36,Tile,Tile Date: ??? Source: xxx,Jo-han 1931 Cadillac,identified_in_this_image,00FF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.8416,0.4957,0.8416,0.4957,0.7844,0.4957
36,Tile,Tile Date: ??? Source: xxx,Nichimo Elefant,identified_elsewhere,FFFF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.7503,0.4720,0.7503,0.4720,0.7084,0.4720
36,Tile,Tile Date: ??? Source: xxx,Nichimo Jagdtiger,identified_elsewhere,FFFF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.9859,0.5639,0.9859,0.5639,0.9045,0.5639
36,Tile,Tile Date: ??? Source: xxx,Nichimo Nagato,identified_elsewhere,FFFF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.9839,0.3561,0.9839,0.3561,0.9029,0.3561
36,Tile,Tile Date: ??? Source: xxx,Nitto Kettenkrad (?),identified_elsewhere,FFFF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.8385,0.2738,0.8385,0.2738,0.7818,0.2738
36,Tile,Tile Date: ??? Source: xxx,Otaki Yamato,identified_elsewhere,FFFF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.8286,0.3081,0.8286,0.3081,0.7735,0.3081
36,Tile,Tile Date: ??? Source: xxx,Tamiya British 25Pdr. Field Gun,identified_in_this_image,00FF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.9201,0.3264,0.9201,0.3264,0.8497,0.3264
36,Tile,Tile Date: ??? Source: xxx,Tamiya Centurion,identified_in_this_image,00FF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.8792,0.9753,0.8792,0.9753,0.8157,0.9753
36,Tile,Tile Date: ??? Source: xxx,Tamiya Hanomag,identified_in_this_image,00FF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.7649,0.3312,0.7649,0.3312,0.7205,0.3312
36,Tile,Tile Date: ??? Source: xxx,Tamiya Hanomag,identified_in_this_image,00FF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.9246,0.5444,0.9246,0.5444,0.8534,0.5444
36,Tile,Tile Date: ??? Source: xxx,Tamiya Matilda,identified_in_this_image,00FF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.8254,0.4594,0.8254,0.4594,0.7709,0.4594
36,Tile,Tile Date: ??? Source: xxx,Tamiya Panzer III M/N,identified_elsewhere,FFFF00,1,image38.jpg,image31.jpg,image38.jpg,image31.jpg,builder painting or detailing a large dark surface section on a circular base,Death Star surface or tile or special section work,no,high_exact_reused_image,0.9811,0.3098,0.9811,0.3098,0.9005,0.3098
37,Tie_01,Tie_01 Date: ??? Source: xxx,Aurora Forrestal,identified_elsewhere,FFFF00,1,image39.jpg,image34.jpg,image39.jpg,image34.jpg,,,yes,high_exact_reused_image,0.2838,0.4154,0.2838,0.1723,0.5521,0.2877
37,Tie_01,Tie_01 Date: ??? Source: xxx,Aurora Iowa,identified_elsewhere,FFFF00,1,image39.jpg,image34.jpg,image39.jpg,image34.jpg,,,yes,high_exact_reused_image,0.2039,0.4288,0.2039,0.1779,0.5021,0.2969
38,Wingman,Wingman Date: ??? Source: xxx,AMT Peterbilt Cabover (?),identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.2614,0.7830,0.2614,0.7830,0.2984,0.7830
38,Wingman,Wingman Date: ??? Source: xxx,Airfix 1:24 Hawker Harrier,identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.2539,0.0547,0.2539,0.0547,0.2920,0.0547
38,Wingman,Wingman Date: ??? Source: xxx,Airfix Hawker Hurricane (?),identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.2722,0.8326,0.2722,0.8326,0.3075,0.8326
38,Wingman,Wingman Date: ??? Source: xxx,Airfix Messerschmitt (?),identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.2015,0.8447,0.2015,0.8447,0.2478,0.8447
38,Wingman,Wingman Date: ??? Source: xxx,Aurora Forrestal,identified_in_this_image,00FF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.0999,0.5724,0.0999,0.5724,0.1619,0.5724
38,Wingman,Wingman Date: ??? Source: xxx,Aurora Iowa,identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.0514,0.5868,0.0514,0.5868,0.1210,0.5869
38,Wingman,Wingman Date: ??? Source: xxx,Aurora Sealab (?),identified_in_this_image,00FF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.1169,0.4943,0.1169,0.4943,0.1763,0.4943
38,Wingman,Wingman Date: ??? Source: xxx,Aurora Valkyre,identified_in_this_image,00FF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.1275,0.4089,0.1275,0.4089,0.1852,0.4089
38,Wingman,Wingman Date: ??? Source: xxx,Bandai 1:24 Panther G,identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.2529,0.2658,0.2529,0.2658,0.2912,0.2658
38,Wingman,Wingman Date: ??? Source: xxx,Bandai 1:30 Diamond M-36,identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.1883,0.5014,0.1883,0.5014,0.2366,0.5014
38,Wingman,Wingman Date: ??? Source: xxx,Bandai M60,identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.2059,0.9014,0.2059,0.9014,0.2515,0.9014
38,Wingman,Wingman Date: ??? Source: xxx,ERTL Payhauler,identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.2328,0.1532,0.2328,0.1532,0.2743,0.1532
38,Wingman,Wingman Date: ??? Source: xxx,Monogram De Havilland Mosquito,identified_in_this_image,00FF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.1967,0.7176,0.1967,0.7176,0.2437,0.7176
38,Wingman,Wingman Date: ??? Source: xxx,Nichimo Jagdtiger,identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.2123,0.6399,0.2123,0.6399,0.2569,0.6399
38,Wingman,Wingman Date: ??? Source: xxx,Tamiya 1:12 Ferrari 312B,identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.2680,0.5746,0.2680,0.5746,0.3040,0.5746
38,Wingman,Wingman Date: ??? Source: xxx,Tamiya 1:12 Marlboro,identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.1475,0.6067,0.1475,0.6067,0.2022,0.6067
38,Wingman,Wingman Date: ??? Source: xxx,Tamiya Hanomag?,identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.0431,0.5528,0.0431,0.5528,0.1139,0.5528
38,Wingman,Wingman Date: ??? Source: xxx,Wankel,identified_elsewhere,FFFF00,1,image49.jpg,image35.jpg,image49.jpg,image35.jpg,,,no,high_exact_reused_image,0.2027,0.4663,0.2027,0.4663,0.2488,0.4663
39,Landspeeders,Landspeeders Date: ??? Source: xxx,???,other_or_unstyled,00FFFF,1,image47.jpg,image15.jpg,image47.jpg,image15.jpg,rear-quarter view of a large ANH capital-ship miniature on a workbench,likely same large ship family as image17.jpg; exact ID still open,no,high_exact_reused_image,0.1187,0.2589,0.1187,0.2589,0.1804,0.2589
39,Landspeeders,Landspeeders Date: ??? Source: xxx,???,other_or_unstyled,00FFFF,1,image47.jpg,image15.jpg,image47.jpg,image15.jpg,rear-quarter view of a large ANH capital-ship miniature on a workbench,likely same large ship family as image17.jpg; exact ID still open,no,high_exact_reused_image,0.0713,0.3622,0.0713,0.3622,0.1407,0.3622
39,Landspeeders,Landspeeders Date: ??? Source: xxx,???,other_or_unstyled,00FFFF,1,image47.jpg,image15.jpg,image47.jpg,image15.jpg,rear-quarter view of a large ANH capital-ship miniature on a workbench,likely same large ship family as image17.jpg; exact ID still open,no,high_exact_reused_image,0.1236,0.3683,0.1236,0.3683,0.1846,0.3683
39,Landspeeders,Landspeeders Date: ??? Source: xxx,Airfix Saturn V,identified_in_this_image,00FF00,1,image47.jpg,image15.jpg,image47.jpg,image15.jpg,rear-quarter view of a large ANH capital-ship miniature on a workbench,likely same large ship family as image17.jpg; exact ID still open,no,high_exact_reused_image,0.1333,0.1693,0.1333,0.1693,0.1927,0.1693
39,Landspeeders,Landspeeders Date: ??? Source: xxx,Bandai 1:48 Panther G,identified_elsewhere,FFFF00,1,image47.jpg,image15.jpg,image47.jpg,image15.jpg,rear-quarter view of a large ANH capital-ship miniature on a workbench,likely same large ship family as image17.jpg; exact ID still open,no,high_exact_reused_image,0.6319,0.4130,0.6319,0.4130,0.6105,0.4130
39,Landspeeders,Landspeeders Date: ??? Source: xxx,Bandai 1:48 Panther G,identified_elsewhere,FFFF00,1,image47.jpg,image15.jpg,image47.jpg,image15.jpg,rear-quarter view of a large ANH capital-ship miniature on a workbench,likely same large ship family as image17.jpg; exact ID still open,no,high_exact_reused_image,0.6319,0.3762,0.6319,0.3762,0.6105,0.3762
