sha256,canonical_abs_path,canonical_rel_path,filename,ext,size_bytes,width,height,root_key,subject,subject_detail,source_platform,source_collection,source_creator,source_confidence,content_kind,duplicate_count,suggested_title,suggested_image_code,db_ready
0e89d238b576d1086f5f44c04837f0de7c2dcc93736fdb7d25e211b334a2082c,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_14.50.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_14.50.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_14.50.jpg,.jpg,711149,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-0E89D238B576,yes
e9b87a141c1a2167c28d3e5d01e0c16048c04a309f15e4e468150da9f756a95d,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_17.21.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_17.21.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_17.21.jpg,.jpg,634844,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-E9B87A141C1A,yes
56f48a282bd7805236e8bc30e53aa2672adff4c2fbf906d621066e2e8e04f2e0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_17.23.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_17.23.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_17.23.jpg,.jpg,669957,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-56F48A282BD7,yes
26a606e2a160e32420ece6fd38f134c1aa38311a922c2e4cd4d8ee9469a76708,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_21.44.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_21.44.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_21.44.jpg,.jpg,692566,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-26A606E2A160,yes
1a8497a84daa49da4f6a2f7a18f146ba44f644094de86330ba93c6c164fe8c31,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_21.46.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_21.46.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_21.46.jpg,.jpg,610663,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-1A8497A84DAA,yes
e470dc3b4c580ebe87b7a963e14d1d15abdb74117623fab854b0ae5b5d94a315,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_22.21.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_22.21.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_22.21.jpg,.jpg,866320,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-E470DC3B4C58,yes
92322d5ab0fb6e26d6e623fe97cb9734f0883bc6e36e070b2484343c5c30ce8d,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_27.37.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_27.37.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_27.37.jpg,.jpg,643964,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-92322D5AB0FB,yes
779a256429c5e17d5981a19f752cf95b990ea4ad36b88c24218b6a7917df7ac1,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_27.40.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_27.40.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_27.40.jpg,.jpg,505681,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-779A256429C5,yes
c7e5152550a8b7379df55a75756e9e189216ff7089b5af3c7677eb0d6c1aefd5,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_29.11.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_29.11.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_29.11.jpg,.jpg,443985,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-C7E5152550A8,yes
d9ce0dcb411cddaada95815ff2a5624c2776b16e6b6f16b6993e250bae99c589,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_29.34.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_29.34.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_29.34.jpg,.jpg,691750,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-D9CE0DCB411C,yes
01d40e0b62ac709b13f982ff78fe45e49dd26429306ad876f4d7488c332a423d,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_29.45.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_29.45.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_29.45.jpg,.jpg,684649,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-01D40E0B62AC,yes
9f6f468fbad790ea4e8b44e15b2101b00f5ef1997a5b0bb82eeb187d009ea805,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_30.06.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_30.06.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_30.06.jpg,.jpg,484723,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-9F6F468FBAD7,yes
b343636c404700e2213e517fc5faf06a4f97a2827144ab90d9aeace0fa17a5e4,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_30.40.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_30.40.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_30.40.jpg,.jpg,1052748,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-B343636C4047,yes
510611d7afd0f4d912691496d424d3e2b37d36043c3cc4cba44f065d24945180,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_31.01.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_31.01.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_31.01.jpg,.jpg,1046037,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-510611D7AFD0,yes
32581859a4e13235caa1c7d206d3411c3d2e5c109e4fd39741fcbbcfa28f9b17,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_31.36.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_31.36.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_31.36.jpg,.jpg,476489,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-32581859A4E1,yes
6b0af74ab8a62de696b4000c160e8362661ad10a07de7cdc0eee324350a49e2e,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.23.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.23.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.23.jpg,.jpg,719896,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-6B0AF74AB8A6,yes
bc8d3fafb92ed29c6ec923e86b39d5c68f314a31b9e5393e56b5e236105b783a,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.24.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.24.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.24.jpg,.jpg,699025,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-BC8D3FAFB92E,yes
581a26a1829b2a25d8a04a6a62a370bf90cb59f03416bf5de238b19bf38fcb43,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.26.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.26.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.26.jpg,.jpg,647677,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-581A26A1829B,yes
2a367671aa91752ee03c5549a1771d31ddf43b64b76c66f39770ec7a388ae747,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.27.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.27.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.27.jpg,.jpg,606290,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-2A367671AA91,yes
ee918e9171e4a0a83682c6753d7f0cd66ce69a0d6442f90c844a2b4217859bf4,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.30.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.30.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.30.jpg,.jpg,1075656,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-EE918E9171E4,yes
80c6051bdc4cb565835e03c6495596d2caf3d714aaae357f35cd6d419b4e4588,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.35.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.35.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_33.35.jpg,.jpg,885925,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-80C6051BDC4C,yes
0bea73084b0a3023f31850955529ee8b37438b5bfdc6b4157149615e21b2f31d,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_41.46.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_41.46.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_41.46.jpg,.jpg,629994,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-0BEA73084B0A,yes
fe30e15ee9740d0cd0a39374e60c720f86ab62a274acab0917347c85936d4353,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_41.47.jpg,historical\ILM_kits\Light_and_Magic_2022_screenshots\Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_41.47.jpg,Light.and.Magic.S01E02.HDR.2160p.mkv_snapshot_41.47.jpg,.jpg,569246,3840,2160,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-FE30E15EE974,yes
0ed39210be78babe13c3d168ba91150077e7606fd19363360c52fca95694cfb8,D:\Documents\privat\MillenniumFalcon\mf\References\historical\MF.JPG,historical\MF.JPG,MF.JPG,.jpg,430798,2560,1440,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-0ED39210BE78,yes
81c46f0ec12d28e7ecae9015570829817a051d1402de9615aa56121b6a5c17d4,D:\Documents\privat\MillenniumFalcon\mf\References\historical\MF_snip.JPG,historical\MF_snip.JPG,MF_snip.JPG,.jpg,361604,1444,669,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-81C46F0EC12D,yes
ebe1aba76e95898a248a8c795974f53a2bd0df3f99d634cd2146e937dc03968b,D:\Documents\privat\MillenniumFalcon\mf\References\historical\MFb.JPG,historical\MFb.JPG,MFb.JPG,.jpg,199632,1264,860,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-EBE1ABA76E95,yes
7fbb5b5f44172771c947f4fb003a5ab8c23c4736909859379dc2fed5f9f7a940,D:\Documents\privat\MillenniumFalcon\mf\References\historical\MFb2.JPG,historical\MFb2.JPG,MFb2.JPG,.jpg,91267,1146,726,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-7FBB5B5F4417,yes
b42d8c5b139b70c576b56d98c2fd43028dc673da85340833a8507dbe208da4f6,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ssm\n671305666_1590378_12661.jpg,historical\ssm\n671305666_1590378_12661.jpg,n671305666_1590378_12661.jpg,.jpg,34391,604,339,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-B42D8C5B139B,yes
8cab65fa9c801b23ad68a592ab42946b1ea214ae53a58126ef896c877cfdc1d3,D:\Documents\privat\MillenniumFalcon\mf\References\historical\imgur\orJNuXa.jpeg,historical\imgur\orJNuXa.jpeg,orJNuXa.jpeg,.jpeg,336784,2048,1362,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-8CAB65FA9C80,yes
ceee8645afa96e56d8bece35078532ec79901c9f277b4b61887a9bc660ae3481,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ssm\Painting the 5'.jpg,historical\ssm\Painting the 5'.jpg,Painting the 5'.jpg,.jpg,117965,988,741,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-CEEE8645AFA9,yes
18b5c995d688198db36f820b834c9d8927d0bc220b390dfe361179cb48265406,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Pirateship.jpg,historical\ILM_kits\Kit_images\Pirateship.jpg,Pirateship.jpg,.jpg,58417,800,538,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-18B5C995D688,yes
abe449e4308eba47cbb7bcc28bc33768adc97d10fe3838b1ccb21c891b1e7aa6,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Pirateship_00.JPG,historical\ILM_kits\Kit_images\Pirateship_00.JPG,Pirateship_00.JPG,.jpg,234359,700,470,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-ABE449E4308E,yes
19eb330296d3b3f41932eeaa47d499f8b1e78fe5159ca795cbbfc020f29b0fb1,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Pirateship_02.JPG,historical\ILM_kits\Pirateship_02.JPG,Pirateship_02.JPG,.jpg,45683,400,269,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,2,Millennium Falcon - historical - historical,REF-19EB330296D3,yes
16c4185f7775216b48a622c3dec0095d029065fc615cc22850b9f68d9c6ec159,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Pirateship_02.JPG,historical\ILM_kits\Kit_images\Pirateship_02.JPG,Pirateship_02.JPG,.jpg,1435232,3185,2117,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-16C4185F7775,yes
12b53ea2952a955be1a6e5d67a3822f5e6f73965349c789fd5bc1d267ad38f91,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Pirateship_03.jpg,historical\ILM_kits\Pirateship_03.jpg,Pirateship_03.jpg,.jpg,33265,400,269,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-12B53EA2952A,yes
59f4744bed403eafe938db1bed43955717a6a14f29e41f22f610b63de04300eb,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Pirateship_03.JPG,historical\ILM_kits\Kit_images\Pirateship_03.JPG,Pirateship_03.JPG,.jpg,313009,700,1036,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-59F4744BED40,yes
88103ce2053b2fb51d54794870f4fcd966c828520856f83004f1433f078e75e4,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PortUnderCompare.jpg,historical\PortUnderCompare.jpg,PortUnderCompare.jpg,.jpg,904564,1344,1596,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-88103CE2053B,yes
f77ae22a5b4b29c428aa9cc9945db2cddd6b75763fcdd8c8cbd1c4c3d304083b,D:\Documents\privat\MillenniumFalcon\mf\References\historical\s-l1600.jpg,historical\s-l1600.jpg,s-l1600.jpg,.jpg,271209,1600,1240,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-F77AE22A5B4B,yes
1fb3031b9e19031dbd63d434fa222d223ca1c37306e03456b03888646a51c229,D:\Documents\privat\MillenniumFalcon\mf\References\historical\s-l1601.jpg,historical\s-l1601.jpg,s-l1601.jpg,.jpg,232852,1599,1255,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-1FB3031B9E19,yes
d3ee01038f9e8d209a4f11405fffb1e535fcafb922c83004be25b39fc2d3383e,D:\Documents\privat\MillenniumFalcon\mf\References\historical\s-l960.jpg,historical\s-l960.jpg,s-l960.jpg,.jpg,164122,960,760,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-D3EE01038F9E,yes
adb6a3d131476cc20dcd4c6f0aae78fcbc576e865c14c3a057225ad77110c475,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ssm\Snapshot-2011-10-14 at 07_02_14 PM-163553063.jpg,historical\ssm\Snapshot-2011-10-14 at 07_02_14 PM-163553063.jpg,Snapshot-2011-10-14 at 07_02_14 PM-163553063.jpg,.jpg,95719,1480,832,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-ADB6A3D13147,yes
7c0e0de61118f6a22c29f4c0aec18ceda7d47c26ccb9887c69abc290686a5773,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ssm\Snapshot-2011-10-14 at 07_02_16 PM-57261681.jpg,historical\ssm\Snapshot-2011-10-14 at 07_02_16 PM-57261681.jpg,Snapshot-2011-10-14 at 07_02_16 PM-57261681.jpg,.jpg,100709,1482,832,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-7C0E0DE61118,yes
a2d423c1401e75bb615cee692744d55542bb50d6b84b9ed3dffcf8478f3d900f,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ssm\Snapshot-2011-10-14 at 07_02_18 PM-324398711.jpg,historical\ssm\Snapshot-2011-10-14 at 07_02_18 PM-324398711.jpg,Snapshot-2011-10-14 at 07_02_18 PM-324398711.jpg,.jpg,88179,1482,826,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-A2D423C1401E,yes
67a9f98ada0a8bfb8a2df48dcc965633072a480d67ad14183fdcd39956d70e00,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ssm\Snapshot-2011-10-14 at 07_02_21 PM-1855639691.jpg,historical\ssm\Snapshot-2011-10-14 at 07_02_21 PM-1855639691.jpg,Snapshot-2011-10-14 at 07_02_21 PM-1855639691.jpg,.jpg,83175,1474,820,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-67A9F98ADA0A,yes
350b53eef50c321fb976c81afc8ec8573b54aa2c804f65258003cc1b32b749b7,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ssm\Snapshot-2011-10-14 at 07_02_22 PM-1978764903.jpg,historical\ssm\Snapshot-2011-10-14 at 07_02_22 PM-1978764903.jpg,Snapshot-2011-10-14 at 07_02_22 PM-1978764903.jpg,.jpg,96072,1476,818,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-350B53EEF50C,yes
522bd9b39cc3a12ccd6239f1e292420cb79f416774fcf185a7d2ee423374f0c9,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ssm\Snapshot-2011-10-14 at 07_02_31 PM-1279786221.jpg,historical\ssm\Snapshot-2011-10-14 at 07_02_31 PM-1279786221.jpg,Snapshot-2011-10-14 at 07_02_31 PM-1279786221.jpg,.jpg,80594,1118,818,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-522BD9B39CC3,yes
b9592ec60db4b0ceb0800b1fbcf6328167f168243ac6c10f4682be8132f43c6d,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ssm\Snapshot-2011-10-14 at 07_02_37 PM-1731819573.jpg,historical\ssm\Snapshot-2011-10-14 at 07_02_37 PM-1731819573.jpg,Snapshot-2011-10-14 at 07_02_37 PM-1731819573.jpg,.jpg,100177,1480,822,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-B9592EC60DB4,yes
eb6d665738abc907c3da4b0bb113d1f6cd7dfa225cd81f19ee6c9231d50cdc8f,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ssm\Snapshot-2011-10-14 at 07_02_39 PM-1845695620.jpg,historical\ssm\Snapshot-2011-10-14 at 07_02_39 PM-1845695620.jpg,Snapshot-2011-10-14 at 07_02_39 PM-1845695620.jpg,.jpg,69271,1472,816,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-EB6D665738AB,yes
be201634c8fe2ea77bfd7a6501c9297ab3c7a7a072f1b3e71173ebba06d14af0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Sndcrawler_back.JPG,historical\ILM_kits\Kit_images\Sndcrawler_back.JPG,Sndcrawler_back.JPG,.jpg,201870,1086,724,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-BE201634C8FE,yes
bdd60fb4e867638c445070ed5890fde4b7c428970f688f02e336daec86004894,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Staff_back.JPG,historical\ILM_kits\Kit_images\Staff_back.JPG,Staff_back.JPG,.jpg,144457,1200,675,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-BDD60FB4E867,yes
5927405cbf9a70b3d05456dc583202274ced7bcd7372491df0f13848d16865f0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Star_Desroyer_02.JPG,historical\ILM_kits\Kit_images\Star_Desroyer_02.JPG,Star_Desroyer_02.JPG,.jpg,313864,1500,1007,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-5927405CBF9A,yes
f9bbd9cd75f5bcc127f1fe3280ac693be29cc750b6c85c88075eba62e542d7c8,D:\Documents\privat\MillenniumFalcon\mf\References\historical\STBUnderCompare.jpg,historical\STBUnderCompare.jpg,STBUnderCompare.jpg,.jpg,2932084,3151,3520,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-F9BBD9CD75F5,yes
